4000 1.534475040435791 0.9617259502410889 0.4270132064819336
4100 1.6216970443725587 1.0088633060455323 0.45057029724121095
4200 1.7002576351165772 1.0611723899841308 0.47879748344421386
4300 1.776578426361084 1.1193896770477294 0.4980767250061035
4400 1.8719521522521974 1.1643770694732667 0.5212923526763916
4500 1.951914644241333 1.2189908504486084 0.548737621307373
4600 2.042425346374512 1.2736151218414307 0.5713338851928711
4700 2.1303356170654295 1.3428449153900146 0.6070988655090332
4800 2.2230010509490965 1.4005114078521728 0.6282145023345947
4900 2.3438722133636474 1.4474889278411864 0.6536805629730225
5000 2.4120593070983887 1.5174831867218017 0.6749695777893067
5100 2.5207569122314455 1.571722936630249 0.7017345905303956
5200 2.6106637001037596 1.6335564613342286 0.7326771736145019
5300 2.7147921562194823 1.7137639045715332 0.7698966026306152
5400 2.8234457969665527 1.776046371459961 0.7940489768981933
5500 2.9341315269470214 1.826812219619751 0.8277912616729737
5600 3.046772909164429 1.913769292831421 0.8606428146362305
5700 3.1934714317321777 1.987994337081909 0.8932768821716308
5800 3.2760379791259764 2.056594133377075 0.9296968936920166
5900 3.400728225708008 2.1375098705291746 0.9514611721038818
6000 3.4935769557952883 2.183269739151001 0.9800855159759522
6100 3.620453882217407 2.2763936042785646 1.0134683132171631
6200 3.7481778144836424 2.3459019660949707 1.0501890182495117
6300 3.883453035354614 2.4157997131347657 1.0813427448272706
6400 3.9796935081481934 2.490989875793457 1.1150445938110352
6500 4.126686429977417 2.571650171279907 1.1457557678222656
6600 4.2398271560668945 2.6494935035705565 1.1876361846923829
6700 4.352635431289673 2.7350282192230226 1.2374134540557862
6800 4.504303455352783 2.8166800022125242 1.260796356201172
6900 4.637896394729614 2.911004161834717 1.3001841068267823
7000 4.801282501220703 2.9993266105651855 1.3431669235229493
7100 4.90980978012085 3.0665360927581786 1.3892362117767334
7200 5.054215335845948 3.171349048614502 1.4166526317596435
7300 5.201916122436524 3.320760202407837 1.5105488777160645
7400 5.457731866836548 3.3513129234313963 1.5033783435821533
7500 5.4871509075164795 3.4455806255340575 1.553332233428955
7600 6.134822654724121 3.821703481674194 1.700749444961548
7700 6.237351655960083 3.82564492225647 1.6713178157806396
7800 6.177248287200928 3.8770050048828124 1.7199379920959472
7900 6.2108389377594 3.86043381690979 1.7264109134674073
8000 6.248515272140503 3.887065887451172 1.7159878730773925
8100 6.283918619155884 3.926361322402954 1.7600465774536134
8200 6.408181285858154 4.008820056915283 1.797703790664673
8300 6.622388792037964 4.118888187408447 1.8223095417022706
8400 6.7452983379364015 4.2574950695037845 1.8753326892852784
8500 6.879127645492554 4.2884437084198 1.9293140411376952
8600 7.098081445693969 4.442285060882568 1.98967604637146
8700 7.264591979980469 4.530324459075928 2.0159607887268067
8800 7.492717027664185 4.645706558227539 2.071775197982788
8900 7.824888610839844 4.926325798034668 2.286479091644287
9000 8.150235033035278 4.8927987575531 2.2163671493530273
9100 8.047888612747192 4.985946369171143 2.2167376041412354
9200 8.235894536972046 5.456681776046753 2.407075595855713
9300 8.54133062362671 5.250017309188843 2.329769420623779
9400 8.529185676574707 5.283137655258178 2.3775392532348634
9500 8.660472440719605 5.438931083679199 2.3907719612121583
9600 8.820046424865723 5.561994743347168 2.4811309337615968
9700 9.059303426742554 5.655852937698365 2.512921667098999
9800 9.338572597503662 5.78516993522644 2.5803566455841063
9900 9.671439027786255 6.13008131980896 2.7223538398742675
10000 10.23048439025879 6.255637168884277 2.7613149166107176
